Date, Open, High, Low, Close, Adjusted_Close, Volume
733265.0, 170.07, 176.5, 169.67, 173.56, 22.3954, 31832300.0
733262.0, 163.86, 169.65, 163.75, 169.55, 21.8779, 25499900.0
733261.0, 162.89, 166.15, 161.5, 163.57, 21.1063, 24013300.0
733260.0, 159.97, 167.4, 158.0, 164.19, 21.1863, 28264600.0
733259.0, 155.5, 160.8, 154.82, 160.64, 20.7282, 24584700.0
733258.0, 156.58, 157.9, 152.91, 153.23, 19.7721, 21161700.0
733255.0, 159.94, 159.99, 155.75, 156.66, 20.2147, 19451400.0
733254.0, 157.7, 162.2, 156.98, 158.95, 20.5102, 22767800.0
733253.0, 157.71, 160.49, 156.08, 159.88, 20.6302, 25899400.0
733252.0, 156.55, 159.45, 153.65, 157.08, 20.2689, 24431100.0
733251.0, 162.18, 162.47, 154.02, 154.4, 19.9231, 27882600.0
733248.0, 160.37, 163.0, 158.65, 162.12, 20.9192, 22629900.0
733247.0, 164.3, 165.26, 158.45, 159.03, 20.5205, 29986400.0
733246.0, 165.15, 168.37, 161.56, 166.26, 21.4534, 37920300.0
733245.0, 148.9, 162.76, 146.53, 162.02, 20.9063, 67128300.0
733244.0, 166.9, 167.5, 161.12, 166.29, 21.4573, 48588200.0
733241.0, 168.21, 169.65, 165.0, 165.15, 21.3102, 31014800.0
733240.0, 174.09, 174.98, 171.39, 171.81, 22.1696, 27054500.0
733239.0, 170.08, 172.93, 168.6, 172.81, 22.2986, 26706800.0
733238.0, 172.3, 173.74, 166.39, 169.64, 21.8896, 37144400.0
733237.0, 175.37, 179.3, 173.08, 173.88, 22.4367, 31644800.0
733234.0, 175.37, 177.11, 171.0, 172.58, 22.2689, 33214700.0
733233.0, 174.91, 177.34, 171.37, 176.63, 22.7915, 30024600.0
733232.0, 180.25, 180.91, 174.14, 174.25, 22.4844, 31992000.0
733231.0, 175.4, 179.7, 172.7401, 179.55, 23.1683, 31726800.0
733230.0, 173.0, 177.13, 171.9, 175.16, 22.6018, 29299700.0
733226.0, 169.59, 172.17, 165.75, 170.12, 21.9515, 18691500.0
733225.0, 175.05, 177.45, 168.1788, 168.18, 21.7012, 29911400.0
733224.0, 164.05, 174.72, 164.0, 174.68, 22.5399, 39688600.0
733223.0, 170.04, 172.0, 166.62, 167.44, 21.6057, 24435600.0
733220.0, 166.44, 170.57, 164.15, 170.09, 21.9476, 37223200.0
733219.0, 174.14, 174.844, 168.01, 168.26, 21.7115, 31057500.0
733218.0, 174.5, 178.83, 173.88, 177.39, 22.8896, 23016100.0
733217.0, 172.06, 175.78, 171.63, 173.25, 22.3554, 22212400.0
733216.0, 174.78, 175.88, 171.56, 173.16, 22.3438, 23063600.0
733213.0, 176.55, 181.0, 175.0, 175.27, 22.616, 31727400.0
733212.0, 178.48, 182.34, 176.8, 180.9, 23.3425, 28283900.0
733211.0, 181.0, 182.2, 177.35, 178.75, 23.0651, 28981000.0
733210.0, 178.17, 181.99, 177.41, 181.43, 23.4109, 32130600.0
733209.0, 171.25, 177.9, 169.07, 176.84, 22.8186, 37561800.0
733206.0, 171.5, 174.16, 165.31, 172.37, 22.2418, 48069900.0
733205.0, 181.45, 182.6, 171.2, 173.26, 22.3567, 46726200.0
733204.0, 184.34, 186.0, 179.59, 180.81, 23.3309, 34341100.0
733203.0, 180.33, 186.78, 179.02, 185.64, 23.9541, 40747900.0
733202.0, 184.92, 184.94, 175.75, 181.61, 23.4341, 67442600.0
733199.0, 188.0, 189.95, 185.55, 185.64, 23.9541, 34515100.0
733198.0, 186.25, 189.84, 185.7, 189.43, 24.4432, 26980200.0
733197.0, 184.0, 187.09, 183.23, 185.19, 23.8961, 25963700.0
733196.0, 186.9, 188.2, 182.3354, 185.37, 23.9193, 26804300.0
733195.0, 188.5, 189.65, 184.53, 186.1, 24.0135, 24280000.0
733192.0, 187.5, 189.54, 187.38, 188.75, 24.3554, 21792300.0
733191.0, 186.93, 188.2, 185.5, 186.69, 24.0896, 23113800.0
733190.0, 187.49, 187.95, 183.72, 187.01, 24.1309, 26570700.0
733189.0, 182.8, 186.43, 181.84, 186.43, 24.0561, 28210900.0
733185.0, 180.75, 181.99, 177.8, 181.17, 23.3773, 32389900.0
733184.0, 179.18, 181.33, 172.0, 177.05, 22.8457, 43097700.0
733183.0, 185.61, 188.0, 176.25, 178.19, 22.9928, 41344900.0
733182.0, 181.83, 186.16, 180.12, 185.9, 23.9877, 34637500.0
733181.0, 187.9, 188.69, 181.3, 183.6, 23.6909, 33779300.0
733178.0, 190.3, 190.3, 187.0, 187.6201, 24.2096, 27348900.0
733177.0, 186.78, 189.9, 184.2, 189.73, 24.4819, 31186000.0
733176.0, 191.29, 192.24, 185.57, 186.26, 24.0341, 32743700.0
733175.0, 188.6, 191.45, 187.86, 189.96, 24.5116, 29401300.0
733174.0, 185.12, 188.87, 182.85, 188.16, 24.2793, 29234400.0
733171.0, 183.18, 184.25, 181.37, 183.45, 23.6715, 24038300.0
733170.0, 183.75, 186.5, 183.07, 185.06, 23.8793, 32110200.0
733169.0, 186.13, 188.2, 180.54, 182.59, 23.5606, 41326200.0
733168.0, 184.56, 187.12, 182.18, 186.66, 24.0857, 32816800.0
733167.0, 181.81, 185.31, 181.05, 184.73, 23.8367, 30519900.0
733164.0, 180.31, 181.92, 178.55, 180.94, 23.3477, 35931500.0
733163.0, 175.01, 180.0, 174.86, 180.0, 23.2264, 32270600.0
733162.0, 176.26, 180.0, 172.92, 173.95, 22.4457, 40697300.0
733161.0, 171.11, 175.66, 170.25, 175.05, 22.5876, 32981300.0
733160.0, 169.74, 173.75, 169.13, 172.24, 22.2251, 28114800.0
733157.0, 170.6, 171.1, 166.42, 169.73, 21.9012, 35445500.0
733156.0, 165.31, 169.98, 159.194, 168.94, 21.7992, 60573800.0
733155.0, 164.05, 164.84, 161.08, 162.89, 21.0186, 53721100.0
733154.0, 167.41, 168.0, 158.09, 160.2, 20.6715, 51413300.0
733153.0, 162.35, 168.5, 161.76, 168.16, 21.6986, 37112600.0
733150.0, 159.04, 162.26, 158.38, 161.04, 20.7799, 36670200.0
733149.0, 154.18, 156.0, 153.35, 154.49, 19.9347, 25152400.0
733148.0, 151.76, 154.1, 150.62, 153.7, 19.8327, 28420500.0
733147.0, 149.4, 149.72, 145.72, 148.38, 19.1463, 24929900.0
733146.0, 146.77, 149.25, 144.54, 147.78, 19.0688, 30181700.0
733143.0, 152.72, 153.3, 146.4, 147.14, 18.9863, 43217000.0
733142.0, 151.13, 155.42, 150.6, 154.55, 19.9424, 34134400.0
733141.0, 153.31, 153.89, 150.46, 151.44, 19.5411, 31192800.0
733140.0, 153.55, 156.45, 152.32, 152.84, 19.7218, 36224800.0
733139.0, 156.13, 159.69, 155.11, 155.89, 20.1153, 41368800.0
733136.0, 152.19, 154.715, 150.75, 153.08, 19.7527, 30514900.0
733135.0, 147.06, 153.63, 147.0, 151.61, 19.5631, 37556000.0
733134.0, 148.78, 151.2, 145.85, 147.49, 19.0314, 37320300.0
733133.0, 146.3, 149.66, 143.61, 149.5301, 19.2947, 36877400.0
733132.0, 143.27, 145.71, 142.52, 143.5, 18.5166, 27430900.0
733129.0, 141.8, 144.65, 141.6, 143.01, 18.4533, 25521800.0
733128.0, 144.95, 145.31, 139.99, 140.25, 18.0972, 35708200.0
733127.0, 140.87, 145.74, 140.64, 145.06, 18.7179, 42217300.0
733126.0, 139.96, 143.1, 137.33, 140.98, 18.1914, 37585400.0
733125.0, 134.01, 140.85, 133.64, 139.53, 18.0043, 38104300.0
733121.0, 131.12, 133.2915, 129.18, 133.27, 17.1965, 32456700.0
733120.0, 133.12, 134.29, 129.67, 129.67, 16.732, 36090600.0
733119.0, 129.18, 133.0015, 128.67, 132.82, 17.1385, 43040000.0
733118.0, 122.55, 128.59, 122.55, 126.73, 16.3527, 38307100.0
733115.0, 129.88, 130.3, 124.2, 126.61, 16.3372, 41308600.0
733114.0, 124.1, 129.5, 123.0, 127.94, 16.5088, 45075100.0
733113.0, 127.04, 128.68, 125.17, 126.03, 16.2623, 37843900.0
733112.0, 124.1, 127.48, 122.0, 127.3501, 16.4327, 41569400.0
733111.0, 121.98, 123.46, 119.37, 119.69, 15.4442, 35699600.0
733108.0, 120.41, 122.9799, 119.05, 122.25, 15.7746, 43945100.0
733107.0, 124.4899, 127.5, 120.81, 120.93, 15.6042, 52632100.0
733106.0, 123.58, 125.14, 122.25, 124.4899, 16.0636, 43637000.0
733105.0, 121.99, 124.88, 120.4, 124.62, 16.0804, 63763700.0
733104.0, 124.44, 125.98, 118.0, 121.73, 15.7075, 56894400.0
733101.0, 129.75, 130.21, 124.8, 125.02, 16.132, 44838600.0
733100.0, 127.2, 132.2, 125.77, 129.91, 16.763, 57794800.0
733099.0, 118.23, 123.05, 118.09, 122.96, 15.8662, 52683500.0
733098.0, 117.64, 121.09, 115.44, 119.15, 15.3746, 53746000.0
733097.0, 118.59, 120.17, 116.664, 119.74, 15.4507, 44884800.0
733094.0, 122.48, 122.51, 115.87, 119.46, 15.4146, 54638500.0
733093.0, 126.05, 126.47, 120.86, 121.54, 15.683, 33504100.0
733092.0, 122.2, 124.6, 121.68, 123.82, 15.9772, 34551400.0
733091.0, 125.99, 126.75, 121.44, 122.18, 15.7655, 35894500.0
733087.0, 126.27, 127.08, 124.06, 124.63, 16.0817, 32189300.0
733086.0, 129.4, 130.8, 127.01, 127.46, 16.4468, 34074900.0
733085.0, 126.68, 129.78, 125.63, 129.4, 16.6972, 34590500.0
733084.0, 130.7, 131.0, 123.62, 124.86, 16.1114, 43785000.0
733083.0, 128.01, 129.98, 127.2, 129.45, 16.7036, 42908300.0
733080.0, 122.08, 125.7, 121.6, 125.48, 16.1914, 48427600.0
733079.0, 119.97, 124.78, 117.27, 121.24, 15.6442, 74404700.0
733078.0, 130.83, 131.92, 121.77, 122.0, 15.7423, 56188300.0
733077.0, 130.43, 134.0, 128.9, 129.36, 16.692, 40751500.0
733076.0, 134.21, 135.9, 131.42, 131.65, 16.9875, 32115500.0
733073.0, 136.24, 136.59, 132.18, 133.75, 17.2585, 36098000.0
733072.0, 129.45, 136.65, 129.4, 135.36, 17.4662, 48059800.0
733071.0, 131.37, 135.45, 130.0, 132.18, 17.0559, 44394700.0
733070.0, 131.15, 132.79, 129.05, 131.54, 16.9733, 39285100.0
733069.0, 128.16, 133.2, 126.45, 130.01, 16.7759, 52673000.0
733066.0, 138.99, 139.09, 129.61, 130.01, 16.7759, 55526400.0
733065.0, 139.99, 140.7, 132.01, 135.6, 17.4972, 71638100.0
733064.0, 136.19, 140.0, 126.14, 139.072, 17.9452, 120463200.0
733063.0, 148.06, 159.98, 146.0, 155.64, 20.0831, 86955500.0
733059.0, 161.71, 165.75, 159.61, 161.36, 20.8211, 61583700.0
733058.0, 161.51, 165.36, 158.42, 160.89, 20.7605, 62780700.0
733057.0, 165.23, 169.01, 156.7, 159.64, 20.5992, 79065900.0
733056.0, 177.72, 179.22, 164.66, 169.04, 21.8121, 83688500.0
733055.0, 177.52, 179.42, 175.17, 178.78, 23.0689, 39301800.0
733052.0, 176.0, 177.85, 170.0, 172.69, 22.2831, 44010200.0
733051.0, 177.58, 181.0, 175.41, 178.02, 22.9709, 52963400.0
733050.0, 171.3, 179.5, 168.3, 179.4, 23.1489, 64781500.0
733049.0, 180.14, 182.46, 170.8, 171.25, 22.0973, 54422000.0
733048.0, 181.25, 183.6, 170.23, 177.64, 22.9218, 74006900.0
733045.0, 191.45, 193.0, 178.89, 180.05, 23.2328, 51994000.0
733044.0, 195.41, 197.39, 192.69, 194.93, 25.1529, 30073800.0
733043.0, 199.27, 200.26, 192.55, 194.84, 25.1413, 38542100.0
733041.0, 199.5, 200.5, 197.75, 198.08, 25.5593, 19261900.0
733038.0, 200.59, 201.56, 196.8801, 199.83, 25.7851, 24987400.0
733037.0, 198.95, 202.96, 197.8, 198.57, 25.6226, 28411700.0
733036.0, 199.01, 200.96, 196.82, 198.95, 25.6716, 25133300.0
733034.0, 195.03, 199.33, 194.79, 198.8, 25.6522, 17150100.0
733031.0, 190.12, 193.9125, 189.89, 193.91, 25.0212, 35498600.0
733030.0, 185.43, 187.83, 183.33, 187.21, 24.1567, 27644900.0
733029.0, 182.98, 184.6394, 180.9, 183.12, 23.629, 29552800.0
733028.0, 186.52, 187.33, 178.6, 182.98, 23.6109, 43664400.0
733027.0, 190.72, 192.65, 182.98, 184.4, 23.7941, 36596200.0
733024.0, 190.37, 200.0, 189.54, 190.39, 24.567, 24082600.0
733023.0, 190.19, 192.12, 187.82, 191.83, 24.7529, 30879200.0
733022.0, 193.44, 194.48, 185.76, 190.86, 24.6277, 43773600.0
733021.0, 194.75, 196.83, 187.39, 188.5404, 24.3284, 39675900.0
733020.0, 193.59, 195.66, 192.69, 194.21, 25.06, 25799200.0
733017.0, 190.54, 194.99, 188.04, 194.3, 25.0716, 38073800.0
733016.0, 186.19, 190.1, 186.12, 189.9528, 24.5106, 32136100.0
733015.0, 182.89, 186.0, 182.41, 185.5, 23.9361, 31871500.0
733014.0, 177.15, 180.9, 176.99, 179.81, 23.2019, 27635700.0
733013.0, 181.86, 184.14, 177.7, 178.86, 23.0793, 34338200.0
733010.0, 187.34, 187.7, 179.7, 182.22, 23.5128, 42421500.0
733009.0, 179.43, 185.17, 179.15, 184.29, 23.7799, 37533100.0
733008.0, 176.82, 180.6, 175.35, 180.22, 23.2548, 41104000.0
733007.0, 175.22, 175.79, 170.01, 174.81, 22.5567, 47036800.0
733006.0, 173.59, 177.2699, 172.35, 172.5419, 22.264, 46634100.0
733003.0, 172.0, 172.05, 169.75, 171.54, 22.1347, 16634200.0
733001.0, 165.84, 172.35, 164.67, 168.46, 21.7373, 43493200.0
733000.0, 165.67, 171.79, 163.53, 168.85, 21.7876, 55130100.0
732999.0, 166.1, 168.2, 162.1, 163.95, 21.1553, 41229600.0
732996.0, 165.3, 167.02, 159.33, 166.39, 21.4702, 49410500.0
732995.0, 166.39, 169.59, 160.3, 164.3, 21.2005, 53121800.0
732994.0, 177.16, 177.57, 163.74, 166.11, 21.4341, 51756000.0
732993.0, 160.85, 170.98, 153.76, 169.96, 21.9309, 62123100.0
732992.0, 165.28, 167.7, 150.63, 153.76, 19.8405, 63180900.0
732989.0, 171.15, 175.12, 165.21, 165.37, 21.3386, 54513600.0
732988.0, 186.67, 186.9, 167.77, 175.4663, 22.6414, 67513500.0
732987.0, 190.61, 192.68, 186.13, 186.2999, 24.0393, 35511700.0
732986.0, 187.05, 192.0, 185.27, 191.79, 24.7477, 34097400.0
732985.0, 185.29, 188.96, 184.24, 186.18, 24.0238, 28720600.0
732982.0, 189.21, 189.44, 183.49, 187.87, 24.2419, 35789800.0
732981.0, 188.6, 190.1, 180.0, 187.44, 24.1864, 28751300.0
732980.0, 187.63, 190.12, 184.95, 189.95, 24.5103, 29761100.0
732979.0, 186.18, 189.37, 184.73, 187.0, 24.1296, 33550500.0
732978.0, 185.7, 186.59, 184.7, 185.09, 23.8832, 19305500.0
732975.0, 185.29, 185.37, 182.88, 184.7, 23.8328, 25245600.0
732974.0, 184.87, 185.9, 181.66, 182.78, 23.5851, 34771500.0
732973.0, 185.81, 187.21, 179.24, 185.93, 23.9915, 46017200.0
732972.0, 188.56, 188.6, 182.76, 186.16, 24.0212, 64113000.0
732971.0, 170.35, 174.9, 169.9601, 174.36, 22.4986, 58910700.0
732968.0, 174.24, 174.63, 170.0, 170.42, 21.9902, 46135000.0
732967.0, 171.5, 174.19, 171.05, 173.5, 22.3876, 29417000.0
732966.0, 172.69, 173.04, 169.18, 172.75, 22.2909, 40271900.0
732965.0, 165.54, 170.18, 165.15, 169.58, 21.8818, 38136800.0
732964.0, 167.98, 169.57, 163.5, 166.98, 21.5463, 38497500.0
732961.0, 163.01, 167.28, 161.8, 167.2537, 21.5816, 35292000.0
732960.0, 169.49, 171.88, 153.21, 162.23, 20.9334, 58714000.0
732959.0, 167.55, 167.88, 165.6, 166.79, 21.5218, 23842500.0
732958.0, 170.2, 171.11, 166.68, 167.86, 21.6599, 39438800.0
732957.0, 163.49, 167.91, 162.97, 167.91, 21.6663, 29854600.0
732954.0, 158.36, 161.58, 157.7, 161.4499, 20.8327, 33695400.0
732953.0, 158.0, 158.08, 153.5, 156.24, 20.1605, 23462800.0
732952.0, 157.78, 159.18, 157.01, 157.9201, 20.3773, 24732800.0
732951.0, 156.55, 158.59, 155.89, 158.45, 20.4457, 28288200.0
732950.0, 154.63, 157.41, 152.93, 156.339, 20.1733, 29895300.0
732947.0, 153.44, 154.6, 152.75, 153.47, 19.8031, 21967900.0
732946.0, 153.77, 154.52, 152.32, 154.5, 19.936, 23507100.0
732945.0, 154.47, 155.0, 151.25, 152.77, 19.7127, 34831000.0
732944.0, 146.84, 153.22, 146.82, 153.18, 19.7656, 42591100.0
732943.0, 146.73, 149.85, 146.65, 148.28, 19.1334, 37577200.0
732940.0, 141.14, 144.65, 140.31, 144.15, 18.6004, 40674300.0
732939.0, 140.15, 141.79, 139.32, 140.31, 18.105, 24708600.0
732938.0, 143.02, 143.16, 139.4, 140.7699, 18.1643, 36674300.0
732937.0, 139.05, 142.85, 137.83, 140.92, 18.1837, 38003200.0
732936.0, 138.99, 140.59, 137.6, 138.41, 17.8598, 28334700.0
732933.0, 136.57, 138.98, 136.2, 138.81, 17.9114, 21690000.0
732932.0, 138.83, 139.0, 136.65, 137.2, 17.7037, 23434400.0
732931.0, 135.99, 139.4, 135.75, 136.85, 17.6585, 36527500.0
732930.0, 137.9, 138.3, 133.75, 135.49, 17.483, 34710200.0
732929.0, 137.0, 138.04, 133.95, 136.71, 17.6404, 53137100.0
732926.0, 132.01, 132.3, 130.0, 131.77, 17.003, 51092000.0
732925.0, 135.57, 137.57, 132.71, 135.01, 17.4211, 67902200.0
732924.0, 144.97, 145.84, 136.1, 136.76, 17.6469, 83150800.0
732923.0, 139.94, 145.73, 139.84, 144.16, 18.6017, 47030100.0
732919.0, 139.49, 139.65, 137.41, 138.48, 17.8688, 31317400.0
732918.0, 132.67, 138.25, 132.3, 136.25, 17.5811, 51270800.0
732917.0, 129.88, 134.18, 129.54, 134.08, 17.3011, 41673600.0
732916.0, 130.99, 132.41, 126.63, 126.82, 16.3643, 42120200.0
732915.0, 133.3907, 134.66, 132.1, 132.25, 17.0649, 25265700.0
732912.0, 130.53, 135.37, 129.81, 135.3, 17.4585, 32565500.0
732911.0, 133.09, 133.34, 129.76, 131.07, 16.9127, 30958500.0
732910.0, 131.22, 132.75, 130.33, 132.51, 17.0985, 37920200.0
732909.0, 122.21, 128.96, 121.0, 127.57, 16.461, 46537400.0
732908.0, 123.96, 124.5, 120.5, 122.22, 15.7707, 28689900.0
732905.0, 122.01, 123.5, 119.82, 122.06, 15.7501, 42680800.0
732904.0, 117.01, 118.5, 111.62, 117.05, 15.1036, 66667500.0
732903.0, 122.74, 124.86, 119.65, 119.9, 15.4713, 35459000.0
732902.0, 128.29, 128.3, 123.71, 124.03, 16.0043, 26393100.0
732901.0, 128.33, 129.35, 126.5, 127.79, 16.4894, 26889700.0
732898.0, 123.12, 127.75, 120.3, 125.0, 16.1294, 50383900.0
732897.0, 131.11, 133.0, 125.09, 126.39, 16.3088, 40192700.0
732896.0, 136.76, 136.86, 132.0, 134.01, 17.292, 28860600.0
732895.0, 134.94, 137.24, 132.63, 135.0301, 17.4237, 33926300.0
732894.0, 132.9, 135.27, 128.3, 135.25, 17.452, 33041800.0
732891.0, 135.26, 135.95, 131.5, 131.8499, 17.0133, 24256700.0
732890.0, 136.65, 136.96, 134.15, 136.49, 17.612, 30451600.0
732889.0, 133.64, 135.38, 127.77, 135.0, 17.4198, 62505600.0
732888.0, 142.97, 143.48, 131.52, 131.76, 17.0017, 62942600.0
732887.0, 144.33, 145.45, 139.57, 141.43, 18.2495, 39535300.0
732884.0, 146.19, 148.92, 143.78, 143.85, 18.5617, 41467800.0
732883.0, 145.87, 148.5, 136.96, 146.0, 18.8392, 78093900.0
732882.0, 137.35, 138.36, 135.0, 137.26, 17.7114, 53435100.0
732881.0, 138.88, 141.0, 134.15, 134.8899, 17.4056, 64117600.0
732880.0, 143.31, 145.22, 140.93, 143.7, 18.5424, 37017500.0
732877.0, 141.65, 144.18, 140.0, 143.75, 18.5488, 41706200.0
732876.0, 140.3, 140.81, 139.65, 140.0, 18.065, 26174700.0
732875.0, 138.19, 138.44, 136.04, 138.12, 17.8224, 27030600.0
732874.0, 138.3, 139.6, 137.5, 138.9099, 17.9243, 25355700.0
732873.0, 138.39, 139.98, 137.5, 138.1, 17.8198, 33432600.0
732870.0, 135.03, 137.85, 134.52, 137.73, 17.772, 32414500.0
732869.0, 133.85, 134.24, 132.39, 134.0699, 17.2998, 25164600.0
732868.0, 132.07, 133.7, 131.31, 132.39, 17.083, 29349000.0
732867.0, 128.88, 134.5, 128.81, 132.35, 17.0778, 44821700.0
732866.0, 132.38, 132.9, 129.18, 130.3301, 16.8172, 35565000.0
732863.0, 133.13, 133.34, 130.4, 132.3, 17.0714, 31239100.0
732862.0, 128.8, 132.97, 128.69, 132.75, 17.1294, 51894700.0
732860.0, 122.0, 127.4, 121.5, 127.17, 16.4094, 41517200.0
732859.0, 121.05, 122.09, 119.3, 121.26, 15.6468, 35530800.0
732856.0, 121.97, 124.0, 121.09, 122.04, 15.7475, 40637200.0
732855.0, 122.36, 122.49, 120.0, 120.56, 15.5565, 29933700.0
732854.0, 120.61, 122.04, 119.26, 121.89, 15.7281, 34810600.0
732853.0, 123.98, 124.0, 118.72, 119.65, 15.4391, 48035900.0
732852.0, 124.19, 125.09, 121.06, 122.34, 15.7862, 34478700.0
732849.0, 123.85, 124.45, 122.38, 123.0, 15.8714, 22567000.0
732848.0, 121.7, 124.29, 120.72, 123.9, 15.9875, 30965900.0
732847.0, 123.87, 124.66, 121.5, 121.55, 15.6842, 32054000.0
732846.0, 124.69, 125.01, 122.91, 123.66, 15.9565, 33679500.0
732845.0, 123.28, 125.18, 122.54, 125.09, 16.141, 32521600.0
732842.0, 120.62, 120.67, 119.86, 120.5, 15.5488, 28972100.0
732841.0, 117.2, 119.45, 116.42, 118.75, 15.323, 34759500.0
732840.0, 121.15, 121.19, 115.4, 117.5, 15.1617, 61476900.0
732839.0, 119.35, 121.71, 118.31, 120.38, 15.5333, 50948800.0
732838.0, 126.0, 126.15, 119.54, 120.19, 15.5088, 66937800.0
732835.0, 125.825, 125.83, 122.29, 124.49, 16.0636, 44345800.0
732834.0, 124.99, 127.61, 123.19, 124.069, 16.0093, 68395700.0
732833.0, 122.3, 124.05, 121.95, 123.64, 15.9539, 39722900.0
732832.0, 121.41, 122.69, 120.5, 122.67, 15.8288, 32885200.0
732831.0, 118.63, 121.73, 117.9, 121.33, 15.6559, 31666900.0
732828.0, 121.1, 121.19, 118.29, 118.4, 15.2778, 31616500.0
732827.0, 120.07, 122.17, 119.541, 121.191, 15.6379, 46323800.0
732826.0, 114.3, 118.88, 113.53, 118.77, 15.3255, 52801600.0
732825.0, 114.45, 114.86, 112.69, 114.35, 14.7552, 23060500.0
732821.0, 112.0, 113.78, 111.5, 113.62, 14.661, 22605700.0
732820.0, 112.81, 114.46, 110.37, 110.69, 14.2829, 31691500.0
732819.0, 114.02, 115.0, 112.59, 112.89, 14.5668, 32549100.0
732818.0, 112.49, 113.75, 112.01, 113.54, 14.6507, 20443200.0
732817.0, 110.31, 112.45, 110.05, 111.98, 14.4494, 22853300.0
732814.0, 110.23, 110.64, 109.77, 110.02, 14.1965, 22190900.0
732813.0, 107.15, 109.87, 107.15, 109.44, 14.1216, 26260400.0
732812.0, 108.53, 108.83, 103.42, 107.34, 13.8507, 40241700.0
732811.0, 109.57, 110.2, 106.48, 107.52, 13.8739, 34089800.0
732810.0, 109.62, 110.0, 108.25, 109.36, 14.1113, 23283800.0
732807.0, 107.74, 109.13, 106.78, 108.74, 14.0313, 23346300.0
732806.0, 106.63, 108.84, 105.92, 107.34, 13.8507, 42759200.0
732805.0, 104.91, 106.96, 104.89, 106.88, 13.7913, 25634200.0
732804.0, 103.47, 105.15, 103.42, 105.06, 13.5565, 27999900.0
732803.0, 101.08, 104.35, 101.01, 103.92, 13.4094, 30769900.0
732800.0, 100.8, 101.6, 100.5, 100.81, 13.0081, 13642400.0
732799.0, 100.73, 101.45, 100.01, 100.4, 12.9552, 20574200.0
732798.0, 99.65, 100.54, 99.47, 100.39, 12.9539, 18040900.0
732797.0, 99.59, 100.35, 98.55, 99.47, 12.8351, 19018700.0
732796.0, 100.09, 101.0, 99.67, 99.8, 12.8777, 22018200.0
732793.0, 98.18, 99.95, 97.69, 99.92, 12.8932, 24978700.0
732792.0, 101.58, 102.5, 98.3, 98.84, 12.7539, 62063500.0
732791.0, 94.23, 95.4, 93.8, 95.348, 12.3033, 42398000.0
732790.0, 93.96, 96.39, 91.3, 93.24, 12.0313, 37687600.0
732789.0, 91.585, 93.8, 91.42, 93.51, 12.0661, 27867500.0
732786.0, 90.889, 91.18, 90.55, 90.97, 11.7383, 18670700.0
732785.0, 90.19, 91.25, 89.83, 90.27, 11.648, 15211200.0
732784.0, 90.16, 90.85, 89.6, 90.4, 11.6648, 16573000.0
732783.0, 92.0, 92.3, 89.7, 90.35, 11.6583, 26854300.0
732782.0, 90.57, 91.5, 90.25, 91.43, 11.7977, 21751200.0
732779.0, 90.9, 91.4001, 90.0599, 90.24, 11.6442, 25712200.0
732778.0, 92.04, 92.31, 90.72, 92.19, 11.8958, 23452700.0
732777.0, 93.9, 93.95, 92.33, 92.59, 11.9474, 19607800.0
732776.0, 93.67, 94.258, 93.41, 94.25, 12.1616, 12588100.0
732775.0, 95.21, 95.3, 93.04, 93.65, 12.0842, 14762200.0
732771.0, 94.12, 94.68, 93.52, 94.68, 12.2171, 12697000.0
732770.0, 94.94, 95.14, 94.13, 94.27, 12.1642, 17028000.0
732769.0, 94.14, 95.23, 93.76, 94.5, 12.1938, 20854800.0
732768.0, 94.14, 94.25, 93.02, 93.65, 12.0842, 17928300.0
732765.0, 94.28, 94.68, 92.75, 92.91, 11.9887, 21448500.0
732764.0, 94.19, 94.19, 92.23, 93.75, 12.0971, 25918700.0
732763.0, 94.88, 95.4, 93.15, 93.24, 12.0313, 33654900.0
732762.0, 95.71, 96.83, 95.0, 95.46, 12.3177, 33287600.0
732761.0, 93.99, 95.9, 93.3, 95.85, 12.368, 30892400.0
732758.0, 93.35, 94.07, 93.3, 93.52, 12.0674, 16103000.0
732757.0, 93.73, 94.36, 93.0, 93.96, 12.1242, 20053300.0
732756.0, 91.99, 94.0, 91.65, 93.87, 12.1126, 24532000.0
732755.0, 91.35, 91.84, 91.06, 91.48, 11.8042, 17461300.0
732754.0, 90.24, 91.55, 89.59, 91.13, 11.759, 25462900.0
732751.0, 89.538, 89.99, 89.32, 89.59, 11.5603, 20418000.0
732750.0, 89.96, 90.36, 89.31, 89.57, 11.5577, 19982100.0
732749.0, 88.6, 90.0, 87.92, 90.0, 11.6132, 28449500.0
732748.0, 89.41, 90.6, 88.4, 88.4, 11.4067, 30996100.0
732747.0, 88.07, 89.99, 87.99, 89.87, 11.5964, 26050300.0
732744.0, 88.8, 88.85, 87.4, 87.97, 11.3512, 16137000.0
732743.0, 88.59, 88.72, 87.46, 88.0, 11.3551, 18250400.0
732742.0, 88.05, 88.97, 87.45, 87.72, 11.319, 22367300.0
732741.0, 87.8, 88.31, 87.4, 88.19, 11.3796, 25828100.0
732740.0, 85.89, 88.65, 85.76, 86.3199, 11.1383, 29960700.0
732737.0, 86.77, 87.54, 85.21, 85.41, 11.0209, 30714300.0
732736.0, 84.03, 88.31, 83.75, 87.06, 11.2338, 50554600.0
732735.0, 83.0, 85.6, 83.0, 84.61, 10.9177, 32838400.0
